Voie par ordre alpha des voies;Voie par ordre alpha des noms;Type de voie;Arrt de Lyon (actuel);Arrondissement ou commune d'origine;Validité;Création et modifications;Historique de la voie;Sources;Origine du nom de la voie;Tenant;Aboutissant;Thématiques;Domanialité;Code INSEE;Code FUV;Code FUV actu;Code FANTOIR
Rue des Tripiers;Tripiers (rue des);RUE;2e;;Supprimée;Attestée de 1680 à 1739.;"A été dénommée rue de la Serpillière.
A été dénommée rue de la Triperie.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
DD/56 bis p. 125-126
BB/304";Possible référence à la boucherie qui longeait l’Hôtel-Dieu au nord.;;;Alimentation/Boucherie/Hospices civils de Lyon;;;;;
Rue des Trois-Artichauts;Trois-Artichauts (rue des);RUE;5e;;Actuelle;;"A été dénommée chemin du Choulans.
A été dénommée chemin des Trois-Artichauts.";Rues de Lyon à travers les siècles de Maurice Vanario (2002), 936W/8213 et 3S/352.;Du nom d'une auberge.;Montée de Choulans;Montée Saint-Laurent;Commerce;Métropole;69385;28290;;6903857140M
Rue des Trois-Carreaux;Trois-Carreaux (rue des);RUE;2e;;Historique;Attestée en 1745 et absorbée en 1850.;"A été dénommée rue de la Draperie.
A été absorbée par la rue Centrale en 1850.
A changé de dénomination en 1943 : est devenue la rue de Brest.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Almanach de 1745.";Nom inspiré d'un blason sculpté à trois losanges au n° 7 de l'actuelle rue de Brest.;;;Héraldique;;;;;
Rue des Trois-Enfants;Trois-Enfants (rue des);RUE;4e;;Actuelle;Attestée de 1835 à 1853.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
2S/357
Indicateur de Lyon de 1853.";Inconnue.;Montée de la Boucle;Rue Eugène-Pons;;Métropole;69384;28076;;6903847145X
Rue des Trois-Frères-Radisson;Trois-Frères-Radisson (rue);RUE;7e;;Supprimée;Dénommée de 1933 à 1955.;A été supprimée vers 1955.;Dénommée en 1933 par la Société immobilière de la Mouche et de Gerland après approbation du Maire (lettre du 11 mars 1933). Rues de Lyon à travers les siècles de Maurice Vanario (2002);Néré-Raymond-Marie, tué le 9 septembre 1914, Néré-Victor-Marie-Joseph, tué le 5 novembre 1914, Néré-Joseph-Marie, tue le 10 août 1915, morts pour la France.;Rue Chateaubriand;Rue Clément-Marot;1914-1918/Personnalité;;69387;28701;;6903877150P
Rue des Trois-Maisons;Trois-Maisons (rue des);RUE;9e;Vaise;Actuelle;Attestée en 1842.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan de Vaise de 1842.";Inconnue (vraisemblablement le nombre de maisons qui bordaient la rue).;Place Saint-Didier;Rue des Bains;Histoire locale;Métropole;69389;29151;;6903897155L
Rue des Trois-Maries;Trois-Maries (rue des);RUE;5e;;Actuelle;Attestée en 1680.;A été également appelée rue du Canivet, rue Très-Monnaie, rue des Étuves et rue du Marais.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
DD/56 bis p. 55.";L'enseigne sculptée, représentant les trois saintes, est toujours en place au n° 7 de la rue.;Place de la Baleine;Rue du Palais-de-Justice;Religion/Commerce;Métropole;69385;28291;;6903857160J
Rue des Trois-Passages;Trois-Passages (rue des);RUE;2e;;Actuelle;Créée au XVIIIe siècle.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);En référence aux trois passages qui permettent de sortir de la cour à laquelle elle mène.;Rue de Fleurieu;Cour des Trois-Passages;Urbanisme;Mixte;69382;30256;;
Rue des Trois-Pierres;Trois-Pierres (rue des);RUE;7e;;Actuelle;Attestée en 1839.;"A absorbé un fragment de la rue du Midi.
Un fragment a changé de dénomination en 1934 : est devenu la rue Salomon-Reinach.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan de la Guillotière, Dignoscyo, 1839.";Trois grosses pierres (des boutes-roues ?) s'y trouvaient.;Avenue Jean-Jaurès;Rue de la Madeleine;Histoire locale;Métropole;69387;28616;;6903877170L
Rue des Trois-Rois;Trois-Rois (rue des);RUE;7e;La Guillotière;Actuelle;Attestée en 1839 et renommée entre 1848 et 1852.;A été dénommée rue Championnet de 1848 à 1852.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan de la Guillotière, Dignoscyo, 1839.";Du nom d'une auberge, soit à l'enseigne des Rois mages, soit en mémoire du passage des rois Philippe Auguste, Richard Cœur de Lion et Conrad de Bavière en partance pour la croisade, obligés de faire halte à la Guillotière après leur bain forcé dans le Rhône.;Grande rue de la Guillotière;Rue Béchevelin;Commerce;Métropole;69387;28617;;6903877175S
Rue des Tuileries;Tuileries (rue des);RUE;9e;Vaise;Actuelle;Attestée en 1842.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan de Vaise de 1842.";Il y a eu des tuileries dans le quartier.;Place Dumas-de-Loire;Rue du Docteur-Horand;Artisanat;Métropole;69389;29152;;6903897190Z
Rue des Tuileries;Tuileries (rue des);Rue;6e;;Historique;Attestée en 1853 et renommée en 1854.;A changé de dénomination en 1854 : est devenue la rue Barrême.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1853.";Inconnue.;;;Artisanat;;;;;
Rue des Tuiliers;Tuiliers (rue des);RUE;8e;3e;Actuelle;;"A été dénommée chemin des Tuileries jusqu'en 1868.
A été dénommée chemin des Tuiliers en 1868.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Au milieu du XIXe siècle, il y avait des tuileries au nord de la rue. ;Cours Albert-Thomas;Avenue des Frères-Lumière;Artisanat;Métropole;69388;28831;;6903887195J
Rue des Tuiliers;Tuiliers (rue des);RUE;3e;;Actuelle;;"A été dénommée chemin des Tuileries jusqu'en 1868.
A été dénommée chemin des Tuiliers en 1868.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Au milieu du XIXe siècle, il y avait des tuileries au nord de la rue. ;Rue Saint-Philippe;Cours Albert-Thomas;Artisanat;Métropole;69383;27838;;6903837195F
Rue des Ursules;Ursules (rue des) ;RUE;1er;;Supprimée;;Aboutissait rue de la Vieille-Monnaie, actuelle rue René-Leynaud.;;Inconnue.;;;;;;;;
Rue des Vacques;Vacques (rue des);RUE;9e;Saint-Rambert-l'Île-Barbe;Historique;Attestée en 1850.;A été absorbée en 1965 par la rue Joannès-Carret.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Délibération du Conseil Municipal de Saint-Rambert du 18 mai 1850.";Nom d'un ancien lieu-dit.;;;Urbanisme/Histoire locale;;;;;
Rue des Verriers;Verriers (rue des);RUE;7e;3e;Actuelle;Attestée en 1885.;A été dénommée chemin des Verriers.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Liste des voies privées de 1885.";Conduisait aux verreries installées dans ce quartier.;Rue Victor-Lagrange;Rue Lortet;Artisanat;Métropole;69387;28618;;6903877340W
Rue des Vertus;Vertus (rue des);RUE;3e;;Supprimée;Attestée de 1868 à 1876.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Annuaires de 1868 à 1876.";Inconnue.;Rue Sébastopol;Rue de la Villete;;;;;;
Rue des Villas;Villas (rue des);RUE;9e;;Actuelle;;A été dénommée chemin des Villas.;;Voie ouverte pour desservir des villas.;Quai Paul-Sédaillan;Rue de la Mignonne;Urbanisme/Histoire locale;Métropole;69389;29153;;6903897455M
Rue des Villas;Villas (rue des);RUE;3e;;Historique;Attestée en 1902.;A changé de dénomination en 1947 : est devenue la rue René-et-Marguerite-Pellet.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de 1902.";Elle se composait de trois maisons en 1903.;;;Urbanisme/Histoire locale;;;;;
Rue Desaix;Desaix (rue);RUE;3e;;Actuelle;Attestée en 1865.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1C/702106";Rappelle vraisemblablement Louis-Charles-Antoine Des Aix dit Desaix, chevalier de Veygoux, général. Né le 17 août 1768 au château d'Ayat à Ayat-sur-Sioule, tué d'une balle au cœur à Marengo (Italie) le 14 juin 1800.;Rue du Lac;Boulevard Marius-Vivier-Merle;Histoire militaire/Personnalité;Métropole;69383;27839;;6903832150X
Rue Desargues;Desargues (rue);RUE;3e;;Supprimée;Dénommée en 1863 et supprimée en 1879.;"A été dénommée ancien chemin des Charpennes jusqu'en 1863.
A été supprimée en 1879.";Délibération du Conseil municipal du 13 novembre 1863. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Girard Desargues, mathématicien et ingénieur, né à Lyon (paroisse Sainte-Croix) le 2 mars 1591, décédé en 1661.;;;Mathématiques/Personnalité;;;;;
Rue Desaugiers;Desaugiers (rue);RUE;7e;3e;Actuelle;Dénommée en 1908.;;Délibération du Conseil municipal du 21 décembre 1908. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Selon les sources, Marc-Antoine Désaugiers, compositeur français né à Fréjus le 16 novembre 1739 et mort à Paris le 10 septembre 1793, ou son fils, Marc-Antoine-Madeleine Desaugiers, chansonnier, né à Fréjus le 17 novembre 1772, mort à Paris le 9 août 1827.;Rue Victor-Lagrange;Rue Gustave-Nadaud;Musique/Personnalité;Métropole;69387;28619;;6903872155K
Rue Deschamps;Deschamps (rue);RUE;5e;;Supprimée;Attestée de 1884 à 1903.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;;;;;;
Rue Deschazelles;Deschazelles (rue);RUE;4e;;Historique;Créée en 1870 et renommée en 1933 et 1935.;"S'écrit aussi rue Déchazelles.
Un fragment a changé de dénomination en 1933 : est devenu la rue Bleton.
A changé de dénomination en 1935 : est devenue la rue Anselme.";Délibération du Conseil municipal du 4 mars 1870. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Pierre-Toussaint Déchazelles, peintre, dessinateur en soieries. Né en 1751, mort à Lyon le 15 décembre 1833.;;;Peinture/Soie/Personnalité;;;;;
Rue d'Eschyle;Eschyle (rue d');RUE;2e;;Historique;Attestée de 1805 à 1809.;"A changé de dénomination avant 1821 : est devenue la rue d'Enghien.
A changé de dénomination de 1848 à 1852 : est devenue la rue Marceau.
A changé de dénomination en 1852 : est redevenue la rue d'Enghien.";2S/209 et 2S/629;Eschyle (en grec ancien Αἰσχύλος / Aiskhúlos), né à Éleusis (Attique) vers 525 av. J.-C., mort à Géla (Sicile) en 456 av. J.-C., est le plus ancien des trois grands tragiques grecs.;;;Personnalité/Poète;;;;;
Rue Descorle;Descorle (rue);RUE;4e;La Croix-Rousse;Historique;Dénommée de 1849 à 1850.;"A été dénommée rue Célu de 1825 à 1849.
A changé de dénomination en 1850 : est devenue la rue Manuel.
A changé de dénomination en 1852 : est redevenue la rue Célu.
A changé de dénomination en 2014 : est devenue la rue Jeanne-Marie-Celu.";Délibération du Conseil municipal de la Croix-Rousse du 17 janvier 1849. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;;;;;;
Rue Desgranges;Desgranges (rue);RUE;6e;;Actuelle;Attestée en 1904.;A absorbé le passage Bellecombe.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Antoine-Aimet-Joseph Grange dit Desgranges. Né le 16 novembre 1819 à Loire (Rhône), mort à Lyon (2e) le 1er août 1896. Chirurgien-major de l'Hôtel-Dieu en 1859. Professeur de clinique chirurgicale à la Faculté de médecine de Lyon.;Rue Jean-Broquin;Petit chemin de la Viabert;Médecine/Chirurgie/Hospices civils de Lyon/Personnalité;En attente;69386;28428;;6903862160V
Rue Désirée;Désirée (rue);RUE;1er;;Actuelle;Créée en 1511.;"Nouvelle voie.
Un fragment aurait été appelé rue des Gautherets.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Ce sont les habitants de la rue Gautheret qui avaient exprimé le désir de voir leur rue prolongée, elle a donc pris le nom de rue Désirée en 1554, une fois la rue ouverte.;Rue Romarin;Rue du Griffon;Histoire locale/Urbanisme;Métropole;69381;27399;;6903812165X
Rue Désirée;Désirée (rue);RUE;6e;La Guillotière;Supprimée;Attestée en 1823.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;Allée Morand;;;;;;;
Rue Desjardins;Desjardins (rue);RUE;2e;;Supprimée;Créée en 1830, redénommée en 1837 et supprimée en 1961.;"Nouvelle rue.
Supprimée lors de la création du marché de gros en 1961.";Délibération du Conseil municipal du 16 juillet 1830 (sans suite) puis du 18 mai 1837. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Martin Desjardins, sculpteur, auteur de la première statue de Louis XIV, érigée place Bellecour en 1713, détruite le 28 août 1792. S'appelait en réalité Martin Van den Bogaest, né en Hollande à Bréda en 1640, mort à Paris en 1694.;Rue Vuillerme;Quai Perrache;Beaux-arts/sculpture/Personnalité;;69382;27588;;6903822170Y
Rue Desprez;Desprez (rue);RUE;7e;3e;Supprimée;Attestée en 1901 et supprimée avant 1926.;Le sol est occupé par la SNCF.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;;;;;;
Rue Desserve;Desserve (rue);RUE;1er;;Historique;Dénommée de 1829 à 1838.;"A changé de dénomination en 1838 : est devenue la rue de Sève.
A changé de dénomination en 1937 : est devenue la rue Général-de-Sève.";"Fiches préparatoires de Vanario.
Délibération du Conseil Municipal du 18 juin 1829.";Ancien magistrat, littérateur distingué.;;;Personnalité/Justice;;;;;
Rue d'Essling;Essling (rue d');RUE;3e;;Actuelle;Dénommée en 1863.;A été dénommée rue Masséna prolongée jusqu'en 1863.;Délibération du Conseil municipal du 13 novembre 1863. Rues de Lyon à travers les siècles de Maurice Vanario (2002);En souvenir de la bataille de 1809. Napoléon donna le titre de prince d'Essling à Masséna.;Rue Paul-Bert;Rue du Pensionnat;Premier Empire/Histoire militaire;Mixte;69383;27862;;6903832565Y
Rue d'Euripide;Euripide (rue de);RUE;2e;;Historique;Attestée en 1805 à 1810.;"A changé de dénomination de 1810 à 1848 : est devenue la rue de Bourbon.
A changé de dénomination de 1848 à 1852 : est devenue la rue de la République.
A changé de dénomination de 1852 à 1885 : est redevenue la rue de Bourbon.
A changé de dénomination en 1885 : est devenue la rue Victor-Hugo.";2S/2092S/209 et 2S/629;Euripide (en grec ancien Εὐριπίδης / Euripídês), né vers 480 avant J.-C. en Salamine et mort en 406 avant J.-C. en Macédoine, est un des trois grands tragiques de l'Athènes classique, avec Eschyle et Sophocle. Certains auteurs antiques lui attribuent 95 pièces, mais selon la Souda, il n'en écrivit pas plus de 92, dont 18 ou 19 conservées dans leur intégralité.;;;Personnalité/Poète;;;;;
Rue d'Hanoi;Hanoi (rue d');RUE;6e;;Actuelle;Attestée en 2001.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Tout le quartier au nord de la rue s'appelait le Tonkin. Il a été en grande partie rasé, les rues sont maintenant attribuées à des cinéastes. Hanoi est la capitale du Viêt Nam.;Rue de Genève;;Colonisation/Urbanisme;Métropole;69386;28421;;6903863445S
Rue d'Helvétie;Helvétie (rue d');RUE;6e;;Historique;Attestée de 1871 à 1957.;"A été dénommée rue de l'Île-du-Consulat en 1851.
A été dénommée rue du Consulat jusqu'en 1871.
A changé de dénomination en 1957 : est devenue la rue Vaïsse.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan 2S/67.";Le nom aurait été donné en hommage au pays qui accueillit les soldats de l'armée du général Bourbaki en 1871.;Rue du Consulat;Rue Vaïsse;Guerre franco-allemande de 1870-1871/Suisse;;;;;
Rue d'Herbigny;Herbigny (rue d');RUE;3e;;Supprimée;Attestée seulement en 1868.;;"Fiches préparatoires de Vanario.
Annuaire de 1868.";"Lambert d'Herbigny (Henri-François) mort le 29 juillet 1704 à Rouen.
Intendant de Lyon de 1694 à 1700.";;;Monarchie/Renaissance/Personnalité;;;;;
Rue d'Heyrieux;Heyrieux (rue d');RUE;7e;3e;Historique;Attestée en 1866.;A changé de dénomination en 1934 : est devenue la rue Claude-Veyron.;Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 315W;La rue est la lointaine héritière de l’embranchement de la route d’Heyrieux.;;;Géographie;;;;;
Rue Diderot;Diderot (rue);RUE;1er;;Actuelle;Dénommée en 1879.;A été dénommée rue Sainte-Blandine jusqu'en 1879.;Arrêté préfectoral du 2 juillet 1879. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Denis Diderot, écrivain, philosophe, né à Langres en 1713, mort à Paris en 1784.;Rue Pouteau;Place Colbert;Littérature/Philosophie/Personnalité;Métropole;69381;27400;;6903812185U
Rue Dieudonné;Dieudonné (rue);RUE;3e;;Historique;Attestée en 1825.;"A été absorbée par la rue de Chartres.
A changé de dénomination en 1887 : est devenue la rue Paul-Bert.";Délibération du Conseil municipal du 11 mars 1825. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;;;;;;
Rue d'Inkermann;Inkermann (rue d');RUE;6e;;Actuelle;;A été dénommée chemin d'Inkermann.;Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Victoire franco-anglaise sur les Russes en Crimée, le 5 novembre 1854.;Cours Émile-Zola;Cours Lafayette;Guerre de Crimée/Second Empire;Métropole;69386;28417;;6903863605R
Rue d'Isly;Isly (rue d');RUE;4e;;Actuelle;Dénommée en 1854.;A été dénommée rue Constantine de 1839 à 1854.;Délibération du Conseil municipal du 4 août 1854. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Commémore la bataille entre l'armée française commandée par Bugeaud et l'armée marocaine d'Abd el Rahman, le 14 août 1844 sur l'oued Isly.;Place Tabareau;Rue Jacquard;Colonisation/Histoire militaire;Métropole;69384;28061;;6903843610E
